ViewAuditOccupationSkills List - Total Count: 4690

OccupationName,SkillsName
"Analista Administrativo Pl","CONHECIMENTO DE MERCADO"
"Analista Administrativo Pl","PROCESSOS DAS DIFERENTES ÁREAS"
"Analista Administrativo Pl","LEGISLAÇÃO E VIGÊNCIA DA ANS"
"Analista Administrativo Pl","LEGISLAÇÃO DE PLANOS DE SAÚDE"
"Analista Administrativo Pl","COBERTURAS CONTRATUAIS DOS PLANOS UNIMED E DEMAIS PLANOS ATENDIDOS"
"Psicólogo Clínico","COMUNICAÇÃO"
"Psicólogo Clínico","COMPETÊNCIA INTERPESSOAL"
"Psicólogo Clínico","CONHECIMENTO DO NEGÓCIO"
"Psicólogo Clínico","ELABORAÇÃO DE PROGRAMAS E PROJETOS"
"Psicólogo Clínico","DINÂMICA DE GRUPOS"
"Psicólogo Clínico","TÉCNICAS DE ANÁLISE COMPORTAMENTAL"
"Nutricionista","COMUNICAÇÃO"
"Nutricionista","FOCO NO CLIENTE"
"Nutricionista","CONHECIMENTO DO NEGÓCIO"
"Nutricionista","CÓDIGO DE ÉTICA DA PROFISSÃO"
"Nutricionista","DIETOTERAPIA"
"Nutricionista","AVALIAÇÃO NUTRICIONAL "
"Farmacêutico Hospitalar","PLANEJAMENTO"
"Farmacêutico Hospitalar","TOMADA DE DECISÃO/AUTONOMIA"
"Farmacêutico Hospitalar","CONHECIMENTO DO NEGÓCIO"
"Farmacêutico Hospitalar","FARMACOLOGIA"
"Farmacêutico Hospitalar","CONTROLE DE INFECÇÃO HOSPITALAR"
"Farmacêutico Hospitalar","FARMACOTÉCNICA"
"Farmacêutico Hospitalar","DEONTOLOGIA E LEGISLAÇÃO FARMACÊUTICA"
"Nutricionista Hospitalar","PLANEJAMENTO"
"Nutricionista Hospitalar","FOCO NO CLIENTE"
"Nutricionista Hospitalar","CONHECIMENTO DO NEGÓCIO"
"Nutricionista Hospitalar","CÓDIGO DE ÉTICA DA PROFISSÃO"
"Nutricionista Hospitalar","AVALIAÇÃO NUTRICIONAL "
"Nutricionista Hospitalar","DIETOTERAPIAS"
"Enfermeiro Central de Materiais e Esterilização","COMUNICAÇÃO"
"Enfermeiro Central de Materiais e Esterilização","TOMADA DE DECISÃO/AUTONOMIA"
"Enfermeiro Central de Materiais e Esterilização","UTILIZAÇÃO DE EQUIPAMENTOS MÉDICO/CIRÚRGICOS"
"Enfermeiro Central de Materiais e Esterilização","CÓDIGO DE ÉTICA COREN"
"Enfermeiro Central de Materiais e Esterilização","ROTINAS DO CIH"
"Enfermeiro Central de Materiais e Esterilização","ROTINAS DE CME"
"Analista Administrativo Jr - Medicina Preventiva","ORGANIZAÇÃO"
"Analista Administrativo Jr - Medicina Preventiva","RELACIONAMENTO INTERPESSOAL"
"Analista Administrativo Jr - Medicina Preventiva","CONHECIMENTO DO NEGÓCIO"
"Analista Administrativo Jr - Medicina Preventiva","SISTEMA OPERACIONAL DA ÁREA"
"Analista Administrativo Jr - Medicina Preventiva","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Analista Administrativo Jr - Medicina Preventiva","ESTRUTURA E FUNCIONAMENTO DA UNIMED"
"Analista Administrativo Jr - Medicina Preventiva","NOÇÕES DE CUSTOS E ESTATÍSTICA"
"Analista Técnico II - Medicina Preventiva","PLANEJAMENTO"
"Analista Técnico II - Medicina Preventiva","RELACIONAMENTO INTERPESSOAL"
"Analista Técnico II - Medicina Preventiva","CONHECIMENTO DO NEGÓCIO"
"Analista Técnico II - Medicina Preventiva","SISTEMA OPERACIONAL DA ÁREA"
"Analista Técnico II - Medicina Preventiva","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Analista Técnico II - Medicina Preventiva","MATERIAIS E EQUIPAMENTOS UTILIZADOS NA ÁREA"
"Analista Técnico II - Medicina Preventiva","NORMAS E PROCEDIMENTOS DE SEGURANÇA"
"Analista Técnico II - Medicina Preventiva","CÓDIGO DE ÉTICA DA PROFISSÃO"
"Assistente Jurídico","COMUNICAÇÃO"
"Assistente Jurídico","CAPACIDADE DE PRIORIZAÇÃO"
"Assistente Jurídico","CONHECIMENTO DO NEGÓCIO"
"Assistente Jurídico","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Assistente Jurídico","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Assistente Jurídico","PRÁTICA E PESQUISA JURÍDICA"
"Assistente Jurídico","LEGISLAÇÃO"
"Assistente Jurídico","JURISPRUDÊNCIA ATUALIZADA"
"Analista Auditoria","ORGANIZAÇÃO"
"Analista Auditoria","NEGOCIAÇÃO"
"Analista Auditoria","CONHECIMENTO DO NEGÓCIO"
"Analista Auditoria","SISTEMA OPERACIONAL DA ÁREA"
"Analista Auditoria","ESTRUTURA E FUNCIONAMENTO DA UNIMED, PRINCIPALMENTE SERVIÇOS PRÓPRIOS"
"Analista Auditoria","NORMAS TÉCNICAS E MANUAL DE INTERCÂMBIO"
"Analista Auditoria","RESOLUÇÕES E NORMAS DA ANS"
"Analista SAC Presencial","RELACIONAMENTO INTERPESSOAL"
"Analista SAC Presencial","SENSO CRÍTICO"
"Analista SAC Presencial","CONHECIMENTO DO NEGÓCIO"
"Analista SAC Presencial","LEGISLAÇÃO DE PLANOS MÉDICOS"
"Analista SAC Presencial","SISTEMA OPERACIONAL DA ÁREA"
"Analista SAC Presencial","COBERTURAS CONTRATUAIS DOS PLANOS UNIMED E DEMAIS PLANOS ATENDIDOS"
"Analista SAC Presencial","TABELA DE PROCEDIMENTOS MÉDICOS"
"Analista Custos e Orçamento Pl","ORGANIZAÇÃO"
"Analista Custos e Orçamento Pl","TRABALHO EM EQUIPE"
"Analista Custos e Orçamento Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Custos e Orçamento Pl","SISTEMA OPERACIONAL DA ÁREA"
"Analista Custos e Orçamento Pl","NOÇÕES DE CONTABILIDADE"
"Analista Custos e Orçamento Pl","ESTRUTURA E FUNCIONAMENTO DAS DIFERENTES ÁREAS"
"Analista Custos e Orçamento Pl","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Analista Custos e Orçamento Pl","CÁLCULOS MATEMÁTICOS, ESTATÍSTICOS E FINANCEIROS"
"Executivo Mercado Jr","INICIATIVA"
"Executivo Mercado Jr","FLEXIBILIDADE "
"Executivo Mercado Jr","CONHECIMENTO DO NEGÓCIO"
"Executivo Mercado Jr","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Analista Faturamento Pl","RESOLUÇÃO DE PROBLEMAS"
"Analista Faturamento Pl","RELACIONAMENTO INTERPESSOAL"
"Analista Faturamento Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Faturamento Pl","SISTEMA OPERACIONAL DA ÁREA"
"Analista Faturamento Pl","PROCESSOS DE FATURAMENTO"
"Analista Faturamento Pl","NEGOCIAÇÃO"
"Analista Faturamento Pl","CONHECIMENTOS DAS NORMAS DE INTERCÂMBIO"
"Analista Gestão de Prestadores Pl","COMUNICAÇÃO"
"Analista Gestão de Prestadores Pl","VISÃO SISTÊMICA (ENTENDIMENTO DA ORGANIZAÇÃO)"
"Analista Gestão de Prestadores Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Gestão de Prestadores Pl","SISTEMA OPERACIONAL DA ÁREA"
"Analista Gestão de Prestadores Pl","TABELA AMB - BRASÍNDICE / TUSS / CBHPM"
"Analista Financeiro Cobrança","COMUNICAÇÃO"
"Analista Financeiro Cobrança","NEGOCIAÇÃO"
"Analista Financeiro Cobrança","CONHECIMENTO DO NEGÓCIO"
"Analista Financeiro Cobrança","SISTEMA OPERACIONAL/GPS"
"Analista Financeiro Cobrança","DOMÍNIO DOS CONTRATOS DE PLANOS DE SAÚDE"
"Analista Financeiro Cobrança","MATEMÁTICA FINANCEIRA - USO HP 12C"
"Analista Financeiro Cobrança","CÁLCULOS BÁSICOS"
"Enfermeiro Auditor - Núcleo Auditoria","NEGOCIAÇÃO"
"Enfermeiro Auditor - Núcleo Auditoria","COMUNICAÇÃO"
"Enfermeiro Auditor - Núcleo Auditoria","CONHECIMENTO DO NEGÓCIO"
"Enfermeiro Auditor - Núcleo Auditoria","NORMAS TÉCNICAS"
"Enfermeiro Auditor - Núcleo Auditoria","BRASÍNDICE/TABELAS UNIMED NORDESTE RS"
"Enfermeiro Auditor - Núcleo Auditoria","ROTINAS DE HOSPITAIS E CLÍNICAS"
"Enfermeiro Auditor - Núcleo Auditoria","EQUIPAMENTOS E MATERIAIS MÉDICOS E HOSPITALARES"
"Enfermeiro Auditor - Núcleo Auditoria","CID - CÓDIGO INTERNACIONAL DE DOENÇAS"
"Enfermeiro Auditor / Revisor Contas - Auditoria","NEGOCIAÇÃO"
"Enfermeiro Auditor / Revisor Contas - Auditoria","CAPACIDADE DE PRIORIZAÇÃO"
"Enfermeiro Auditor / Revisor Contas - Auditoria","CONHECIMENTO DO NEGÓCIO"
"Enfermeiro Auditor / Revisor Contas - Auditoria","NORMAS TÉCNICAS"
"Enfermeiro Auditor / Revisor Contas - Auditoria","EQUIPAMENTOS E MATERIAIS MÉDICO E HOSPITALARES"
"Enfermeiro Auditor / Revisor Contas - Auditoria","BRASÍNDICE/TABELAS UNIMED NORDESTE RS"
"Enfermeiro Auditor / Revisor Contas - Auditoria","ROTINAS DE HOSPITAIS E CLÍNICAS"
"Enfermeiro Auditor / Revisor Contas - Auditoria","CID - CÓDIGO INTERNACIONAL DE DOENÇAS"
"Analista Produtos Jr","ORGANIZAÇÃO"
"Analista Produtos Jr","NEGOCIAÇÃO"
"Analista Produtos Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Produtos Jr","DOMÍNIO DOS CONTRATOS DE PLANOS DE SAÚDE"
"Analista Produtos Jr","LEGISLAÇÃO"
"Analista Produtos Jr","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Analista Call Center","RELACIONAMENTO INTERPESSOAL"
"Analista Call Center","SENSO CRÍTICO"
"Analista Call Center","CONHECIMENTO DO NEGÓCIO"
"Analista Call Center","SISTEMA OPERACIONAL DA ÁREA"
"Analista Call Center","COBERTURAS CONTRATUAIS DOS PLANOS UNIMED E DEMAIS PLANOS ATENDIDOS"
"Analista Call Center","LEGISLAÇÃO DOS PLANOS DE SAÚDE"
"Analista Call Center","TABELA DE PROCEDIMENTOS MÉDICOS"
"Analista Produtos Pl","ORGANIZAÇÃO"
"Analista Produtos Pl","NEGOCIAÇÃO"
"Analista Produtos Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Produtos Pl","DOMÍNIO DOS CONTRATOS DE PLANOS DE SAÚDE"
"Analista Produtos Pl","LEGISLAÇÃO"
"Analista Produtos Pl","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Analista Fiscal Jr","ORGANIZAÇÃO"
"Analista Fiscal Jr","TRABALHO EM EQUIPE"
"Analista Fiscal Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Fiscal Jr","INFORMÁTICA"
"Analista Fiscal Jr","CONHECIMENTO DE IMPOSTOS FISCAIS"
"Analista Fiscal Jr","FUNCIONAMENTO OPERACIONAL DA COOPERATIVA"
"Analista Fiscal Jr","CONTABILIDADE"
"Analista Fiscal Jr","SISTEMAS OPERACIONAIS (EMS E GP SAÚDE)"
"Analista Administrativo - Serviços Próprios","CAPACIDADE DE PRIORIZAÇÃO"
"Analista Administrativo - Serviços Próprios","RELACIONAMENTO INTERPESSOAL"
"Analista Administrativo - Serviços Próprios","CONHECIMENTO DO NEGÓCIO"
"Analista Administrativo - Serviços Próprios","CONHECIMENTOS BÁSICOS DE INFORMÁTICA"
"Analista Financeiro Pl","NEGOCIAÇÃO"
"Analista Financeiro Pl","VISÃO SISTÊMICA (ENTENDIMENTO DA ORGANIZAÇÃO)"
"Analista Financeiro Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Financeiro Pl","SISTEMA OPERACIONAL/GPS"
"Analista Financeiro Pl","NEGOCIAÇÃO"
"Analista Financeiro Pl","CONHECIMENTO LANÇAMENTOS CONTÁBEIS"
"Analista Financeiro Pl","NOÇÕES DE CONTABILIDADE"
"Analista Financeiro Pl","CÁLCULOS BÁSICOS"
"Analista Financeiro Pl","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Analista Financeiro Sr","NEGOCIAÇÃO"
"Analista Financeiro Sr","TOMADA DE DECISÃO/AUTONOMIA"
"Analista Financeiro Sr","CONHECIMENTO DO NEGÓCIO"
"Analista Financeiro Sr","SISTEMA OPERACIONAL/GPS"
"Analista Financeiro Sr","NEGOCIAÇÃO"
"Analista Financeiro Sr","CONHECIMENTO LANÇAMENTOS CONTÁBEIS"
"Analista Financeiro Sr","NOÇÕES DE CONTABILIDADE"
"Analista Financeiro Sr","CÁLCULOS BÁSICOS"
"Analista Financeiro Sr","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Analista Financeiro Sr","CONHECIMENTO DOS PLANOS DE SAÚDE (ANTIGOS E NOVOS)"
"Analista Financeiro Sr","CONTRATOS/PRODUTOS DA COOPERATIVA"
"Analista Atendimento","VISÃO SISTÊMICA (ENTENDIMENTO DA ORGANIZAÇÃO)"
"Analista Atendimento","RESOLUÇÃO DE PROBLEMAS"
"Analista Atendimento","ORGANIZAÇÃO"
"Analista Atendimento","NEGOCIAÇÃO"
"Analista Atendimento","CAPACIDADE DE PRIORIZAÇÃO"
"Analista Atendimento","CONHECIMENTO DO NEGÓCIO"
"Analista Atendimento","SISTEMA OPERACIONAL DA ÁREA"
"Analista Atendimento","COBERTURAS CONTRATUAIS DOS PLANOS UNIMED E DEMAIS PLANOS ATENDIDOS"
"Analista Atendimento","LEGISLAÇÃO DOS PLANOS DE SAÚDE"
"Analista Atendimento","TABELAS DE REFERÊNCIA PARA PAGAMENTO DE HONORÁRIO MÉDICO (AMB, BRASÍNDICE, TUSS, CBHPM, TNUMM)"
"Analista Atendimento","NORMAS TÉCNICAS"
"Analista Atendimento","MANUAL DE INTERCÂMBIO"
"Analista Atendimento","RESOLUÇÕES E NORMAS DA ANS"
"Analista Atendimento","ESTRUTURA E FUNCIONAMENTO DA UNIMED, PRINCIPALMENTE SERVIÇOS PRÓPRIOS"
"Médico Plantonista","CAPACIDADE DE PRIORIZAÇÃO"
"Médico Plantonista","CAPACIDADE DE TOMADA DE DECISÃO"
"Médico Plantonista","CONHECIMENTO DO NEGÓCIO"
"Médico Plantonista","NORMAS E ROTINAS DE CONTROLE E PREVENÇÃO DE INFECÇÃO DO SERVIÇO UNIMED"
"Médico Plantonista","VISÃO EM CONTROLE DE QUALIDADE E ISO"
"Médico Plantonista","NORMAS DE SEGURANÇA"
"Analista Financeiro Jr","COMUNICAÇÃO"
"Analista Financeiro Jr","NEGOCIAÇÃO"
"Analista Financeiro Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Financeiro Jr","SISTEMA OPERACIONAL/GPS"
"Analista Financeiro Jr","NEGOCIAÇÃO"
"Analista Financeiro Jr","CONHECIMENTO LANÇAMENTOS CONTÁBEIS"
"Analista Financeiro Jr","NOÇÕES DE CONTABILIDADE"
"Analista Financeiro Jr","CÁLCULOS BÁSICOS"
"Analista Financeiro Jr","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Analista Financeiro Jr","CONHECIMENTO DOS PLANOS DE SAÚDE (ANTIGOS E NOVOS)"
"Analista Gestão de Serviços Pl","ESPÍRITO DE EQUIPE"
"Analista Gestão de Serviços Pl","RESOLUÇÃO DE PROBLEMAS"
"Analista Gestão de Serviços Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Gestão de Serviços Pl","SISTEMA OPERACIONAL DA ÁREA"
"Analista Gestão de Serviços Pl","TÉCNICAS DE NEGOCIAÇÃO"
"Analista Gestão de Serviços Pl","CONHECIMENTO DA ÁREA DE SERVIÇOS"
"Analista Custos e Orçamento Jr","ORGANIZAÇÃO"
"Analista Custos e Orçamento Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Custos e Orçamento Jr","NOÇÕES DE CONTABILIDADE"
"Analista Custos e Orçamento Jr","CÁLCULOS MATEMÁTICOS, ESTATÍSTICOS E FINANCEIROS"
"Analista Custos e Orçamento Jr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Custos e Orçamento Jr","ESTRUTURA E FUNCIONAMENTO DAS DIFERENTES ÁREAS"
"Analista Custos e Orçamento Jr","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Analista Contábil Sr","ORGANIZAÇÃO"
"Analista Contábil Sr","TRABALHO EM EQUIPE"
"Analista Contábil Sr","CONHECIMENTO DO NEGÓCIO"
"Analista Contábil Sr","INFORMÁTICA"
"Analista Contábil Sr","CONHECIMENTO DE IMPOSTOS FISCAIS"
"Analista Contábil Sr","CONTABILIDADE"
"Analista Contábil Sr","FUNCIONAMENTO OPERACIONAL DA COOPERATIVA"
"Analista Contábil Sr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Logística","VISÃO SISTÊMICA (ENTENDIMENTO DA ORGANIZAÇÃO)"
"Analista Logística","FOCO EM RESULTADO"
"Analista Logística","CONHECIMENTO DO NEGÓCIO"
"Analista Logística","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Analista Informações de Mercado","NEGOCIAÇÃO"
"Analista Informações de Mercado","RESOLUÇÃO DE PROBLEMAS"
"Analista Informações de Mercado","INFORMÁTICA"
"Analista Informações de Mercado","LEGISLAÇÃO DE PLANOS MÉDICOS"
"Analista Informações de Mercado","MERCADO DE ASSISTÊNCIA MÉDICA"
"Analista Informações de Mercado","ANÁLISE DE CUSTOS ASSISTENCIAIS MÉDICOS         "
"Analista Informações de Mercado","SISTEMA OPERACIONAL DA ÁREA"
"Analista Informações de Mercado","CONHECIMENTO DO NEGÓCIO"
"Analista Informações de Mercado","CÁLCULOS MATEMÁTICOS, ESTATÍSTICOS E FINANCEIROS"
"Analista Comercial Retenção e Televendas","NEGOCIAÇÃO"
"Analista Comercial Retenção e Televendas","RELACIONAMENTO INTERPESSOAL"
"Analista Comercial Retenção e Televendas","CONHECIMENTO DO NEGÓCIO"
"Analista Comercial Retenção e Televendas","SISTEMA OPERACIONAL DA ÁREA"
"Analista Comercial Retenção e Televendas","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Analista Comercial Retenção e Televendas","LEGISLAÇÃO DE PLANOS MÉDICOS"
"Analista Processos e Qualidade no Atendimento","PLANEJAMENTO"
"Analista Processos e Qualidade no Atendimento","AGILIDADE/SOLICITUDE/INICIATIVA"
"Analista Processos e Qualidade no Atendimento","CONHECIMENTO DO NEGÓCIO"
"Analista Processos e Qualidade no Atendimento","SISTEMA OPERACIONAL DA ÁREA"
"Analista Processos e Qualidade no Atendimento","COBERTURAS CONTRATUAIS DOS PLANOS UNIMED E DEMAIS PLANOS ATENDIDOS"
"Analista Processos e Qualidade no Atendimento","INFORMÁTICA (WORD, EXCEL, POWERPOINT, INTERNET)"
"Analista Processos e Qualidade no Atendimento","LEGISLAÇÃO DE PLANOS MÉDICOS"
"Analista Processos e Qualidade no Atendimento","TABELA DE PROCEDIMENTOS MÉDICOS"
"Arquiteto","AGILIDADE/SOLICITUDE/INICIATIVA"
"Arquiteto","RESOLUÇÃO DE PROBLEMAS"
"Arquiteto","CONHECIMENTO DO NEGÓCIO"
"Arquiteto","SISTEMA OPERACIONAL DA ÁREA"
"Arquiteto","MATEMÁTICA FINANCEIRA"
"Arquiteto","TÉCNICAS DE NEGOCIAÇÃO"
"Arquiteto","CONHECIMENTO DA ÁREA DE SERVIÇOS"
"Analista Custos e Orçamento Sr","ORGANIZAÇÃO"
"Analista Custos e Orçamento Sr","TRABALHO EM EQUIPE"
"Analista Custos e Orçamento Sr","CONHECIMENTO DO NEGÓCIO"
"Analista Custos e Orçamento Sr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Custos e Orçamento Sr","CÁLCULOS MATEMÁTICOS, ESTATÍSTICOS E FINANCEIROS"
"Analista Custos e Orçamento Sr","ESTRUTURA E FUNCIONAMENTO DAS DIFERENTES ÁREAS"
"Analista Custos e Orçamento Sr","CONHECIMENTOS DE CONTABILIDADE E CUSTOS"
"Advogado Jr","COMUNICAÇÃO"
"Advogado Jr","CAPACIDADE DE PRIORIZAÇÃO"
"Advogado Jr","CONHECIMENTO DO NEGÓCIO"
"Advogado Jr","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Advogado Jr","PRÁTICA E PESQUISA JURÍDICA"
"Advogado Jr","LEGISLAÇÃO"
"Advogado Jr","JURISPRUDÊNCIA ATUALIZADA"
"Advogado Pl","COMUNICAÇÃO"
"Advogado Pl","CAPACIDADE DE PRIORIZAÇÃO"
"Advogado Pl","CONHECIMENTO DO NEGÓCIO"
"Advogado Pl","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Advogado Pl","PRÁTICA E PESQUISA JURÍDICA"
"Advogado Pl","LEGISLAÇÃO"
"Advogado Pl","JURISPRUDÊNCIA ATUALIZADA"
"Analista Órteses, Próteses e Materiais Especiais Jr","PROATIVIDADE"
"Analista Órteses, Próteses e Materiais Especiais Jr","CAPACIDADE DE PRIORIZAÇÃO"
"Analista Órteses, Próteses e Materiais Especiais Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Órteses, Próteses e Materiais Especiais Jr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Órteses, Próteses e Materiais Especiais Jr","COBERTURAS CONTRATUAIS DOS PLANOS UNIMED E DEMAIS PLANOS ATENDIDOS"
"Analista Órteses, Próteses e Materiais Especiais Jr","MATERIAIS ESPECIAIS UTILIZADOS NO HOSPITAL (ÓRTESES, PRÓTESES, SÍNTESES, ETC.)"
"Analista Faturamento Jr","COMUNICAÇÃO"
"Analista Faturamento Jr","CAPACIDADE DE PRIORIZAÇÃO"
"Analista Faturamento Jr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Faturamento Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Faturamento Jr","DOMÍNIO DOS CONTRATOS DE PLANOS DE SAÚDE"
"Advogado Sr","COMUNICAÇÃO"
"Advogado Sr","CAPACIDADE DE PRIORIZAÇÃO"
"Advogado Sr","CONHECIMENTO DO NEGÓCIO"
"Advogado Sr","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Advogado Sr","PRÁTICA E PESQUISA JURÍDICA"
"Advogado Sr","LEGISLAÇÃO"
"Advogado Sr","JURISPRUDÊNCIA ATUALIZADA"
"Advogado Sr","RESOLUÇÕES E NORMAS DA ANS"
"Advogado Sr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Órteses, Próteses e Materiais Especiais Pleno","NEGOCIAÇÃO"
"Analista Órteses, Próteses e Materiais Especiais Pleno","RESOLUÇÃO DE PROBLEMAS"
"Analista Órteses, Próteses e Materiais Especiais Pleno","CONHECIMENTO DO NEGÓCIO"
"Analista Órteses, Próteses e Materiais Especiais Pleno","SISTEMA OPERACIONAL DA ÁREA"
"Analista Órteses, Próteses e Materiais Especiais Pleno","NEGOCIAÇÃO"
"Analista Auditoria Interna Pl","PLANEJAMENTO"
"Analista Auditoria Interna Pl","CAPACIDADE DE PRIORIZAÇÃO"
"Analista Auditoria Interna Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Auditoria Interna Pl","INFORMÁTICA MÉDIA (WORD, EXCEL, INTERNET)"
"Analista Auditoria Interna Pl","CONHECIMENTO DE IMPOSTOS FISCAIS"
"Analista Auditoria Interna Pl","FUNCIONAMENTO OPERACIONAL DA COOPERATIVA"
"Analista Auditoria Interna Pl","CONTABILIDADE"
"Analista Auditoria Interna Pl","SISTEMAS OPERACIONAIS: BY YOU, HCM"
"Analista Auditoria Interna Pl","AUDITORIA BASEADA EM RISCO"
"Analista Auditoria Interna Pl","AMOSTRAGEM ESTATÍSTICA"
"Analista Auditoria Interna Pl","NORMAS DE AUDITORIA INTERNA"
"Analista Auditoria Interna Pl","TÉCNICAS DE ANÁLISE DE RISCO, GOVERNANÇA E AVALIAÇÃO DE CONTROLES"
"Analista Auditoria Interna Pl","ANÁLISE DE PROCESSOS DO NEGÓCIO"
"Analista Auditoria Interna Pl","GOVERNANÇA E RISCOS"
"Analista Fiscal Pl","ORGANIZAÇÃO"
"Analista Fiscal Pl","TRABALHO EM EQUIPE"
"Analista Fiscal Pl","CONHECIMENTO DO NEGÓCIO"
"Analista Fiscal Pl","INFORMÁTICA MÉDIA (WORD, EXCEL, INTERNET)"
"Analista Fiscal Pl","CONHECIMENTO DE IMPOSTOS FISCAIS"
"Analista Fiscal Pl","FUNCIONAMENTO OPERACIONAL DA COOPERATIVA"
"Analista Fiscal Pl","CONTABILIDADE"
"Analista Fiscal Pl","SISTEMAS OPERACIONAIS: BY YOU, HCM"
"Analista Contas Jr","CONCENTRAÇÃO"
"Analista Contas Jr","VISÃO SISTÊMICA (ENTENDIMENTO DA ORGANIZAÇÃO)"
"Analista Contas Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Contas Jr","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Analista Contas Jr","TABELAS DE REFERÊNCIA PARA PAGAMENTO DE HONORÁRIO MÉDICO (AMB, BRASÍNDICE, TUSS, CBHPM, TNUMM)"
"Analista Contas Jr","ROTINAS HOSPITALARES E NORMAS DE INTERCÂMBIO"
"Analista Contas Jr","EQUIPAMENTOS E MATERIAIS MÉDICO E HOSPITALARES"
"Ouvidor","NEGOCIAÇÃO"
"Ouvidor","RELACIONAMENTO INTERPESSOAL"
"Ouvidor","CONHECIMENTO DO NEGÓCIO"
"Ouvidor","CONHECIMENTO DOS PLANOS DE SAÚDE (ANTIGOS E NOVOS)"
"Ouvidor","SISTEMA OPERACIONAL DA ÁREA"
"Ouvidor","LEGISLAÇÃO DE PLANOS DE SAÚDE"
"Ouvidor","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Atuário","PLANEJAMENTO"
"Atuário","ORGANIZAÇÃO"
"Atuário","MATEMÁTICA FINANCEIRA"
"Atuário","ESTATÍSTICA"
"Atuário","CONHECIMENTO DO NEGÓCIO"
"Atuário","RESOLUÇÕES E NORMAS DA ANS"
"Atuário","INFORMÁTICA"
"Atuário","SISTEMAS OPERACIONAIS DA ÁREA"
"Atuário","DOMÍNIO DOS CONTRATOS E PROPOSTAS DOS PRODUTOS UNIMED"
"Atuário","CONHECIMENTO PROFUNDO DOS PLANOS DE SAÚDE UNIMED (ANTIGOS E NOVOS)"
"Analista Gestão de Prestadores Jr","COMUNICAÇÃO"
"Analista Gestão de Prestadores Jr","AGILIDADE/SOLICITUDE/INICIATIVA"
"Analista Gestão de Prestadores Jr","CONHECIMENTO DO NEGÓCIO"
"Analista Gestão de Prestadores Jr","SISTEMA OPERACIONAL DA ÁREA"
"Analista Gestão de Prestadores Jr","TABELA AMB - BRASÍNDICE / TUSS / CBHPM"
"Concierge","FOCO NO CLIENTE"
"Concierge","AGILIDADE/SOLICITUDE/INICIATIVA"
"Concierge","CONHECIMENTO DO NEGÓCIO"
"Concierge","CONHECIMENTO DOS PLANOS DE SAÚDE (ANTIGOS E NOVOS)"
"Concierge","SISTEMAS OPERACIONAIS DA ÁREA"
"Concierge","LEGISLAÇÃO DE PLANOS DE SAÚDE"
"Concierge","PROCEDIMENTOS OPERACIONAIS DAS ÁREAS"
"Analista Técnico","ESPÍRITO DE EQUIPE"
